"ID";NAME;TRADEDATE;OPEN;HIGH;LOW;CLOSE;VALUE;DURATION;YIELD
RTSTR;RTS Total Return Index;2008-11-28;693.58;693.58;693.58;693.58;0;;
RTSTR;RTS Total Return Index;2008-12-01;666.18;666.18;666.18;666.18;0;;
RTSTR;RTS Total Return Index;2008-12-02;651.86;651.86;651.86;651.86;0;;
RTSTR;RTS Total Return Index;2008-12-03;636.12;636.12;636.12;636.12;0;;
RTSTR;RTS Total Return Index;2008-12-04;632.57;632.57;632.57;632.57;0;;
RTSTR;RTS Total Return Index;2008-12-05;621.85;621.85;621.85;621.85;0;;
RTSTR;RTS Total Return Index;2008-12-08;666.57;666.57;666.57;666.57;0;;
RTSTR;RTS Total Return Index;2008-12-09;676.81;676.81;676.81;676.81;0;;
RTSTR;RTS Total Return Index;2008-12-10;691.79;691.79;691.79;691.79;0;;
RTSTR;RTS Total Return Index;2008-12-11;706.71;706.71;706.71;706.71;0;;
RTSTR;RTS Total Return Index;2008-12-12;687.66;687.66;687.66;687.66;0;;
RTSTR;RTS Total Return Index;2008-12-15;726.63;726.63;726.63;726.63;0;;
RTSTR;RTS Total Return Index;2008-12-16;725.33;725.33;725.33;725.33;0;;
RTSTR;RTS Total Return Index;2008-12-17;737.9;737.9;737.9;737.9;0;;
RTSTR;RTS Total Return Index;2008-12-18;705.42;705.42;705.42;705.42;0;;
RTSTR;RTS Total Return Index;2008-12-19;669.43;669.43;669.43;669.43;0;;
RTSTR;RTS Total Return Index;2008-12-22;693.64;693.64;693.64;693.64;0;;
RTSTR;RTS Total Return Index;2008-12-23;720.26;720.26;720.26;720.26;0;;
RTSTR;RTS Total Return Index;2008-12-24;704.78;704.78;704.78;704.78;0;;
RTSTR;RTS Total Return Index;2008-12-25;692.33;692.33;692.33;692.33;0;;
RTSTR;RTS Total Return Index;2008-12-26;680.25;680.25;680.25;680.25;0;;
RTSTR;RTS Total Return Index;2008-12-29;678.52;678.52;678.52;678.52;0;;
RTSTR;RTS Total Return Index;2008-12-30;660.14;660.14;660.14;660.14;0;;
RTSTR;RTS Total Return Index;2008-12-31;677.55;677.55;677.55;677.55;0;;
RTSTR;RTS Total Return Index;2009-01-11;672.14;672.14;672.14;672.14;0;;
RTSTR;RTS Total Return Index;2009-01-12;676.05;676.05;676.05;676.05;0;;
RTSTR;RTS Total Return Index;2009-01-13;667;667;667;667;0;;
RTSTR;RTS Total Return Index;2009-01-14;635.15;635.15;635.15;635.15;0;;
RTSTR;RTS Total Return Index;2009-01-15;611.28;611.28;611.28;611.28;0;;
RTSTR;RTS Total Return Index;2009-01-16;608.76;608.76;608.76;608.76;0;;
RTSTR;RTS Total Return Index;2009-01-19;571.05;571.05;571.05;571.05;0;;
RTSTR;RTS Total Return Index;2009-01-20;552.39;552.39;552.39;552.39;0;;
RTSTR;RTS Total Return Index;2009-01-21;569.36;569.36;569.36;569.36;0;;
RTSTR;RTS Total Return Index;2009-01-22;553.7;553.7;553.7;553.7;0;;
RTSTR;RTS Total Return Index;2009-01-23;535.11;535.11;535.11;535.11;0;;
RTSTR;RTS Total Return Index;2009-01-26;579.34;579.34;579.34;579.34;0;;
RTSTR;RTS Total Return Index;2009-01-27;587.57;587.57;587.57;587.57;0;;
RTSTR;RTS Total Return Index;2009-01-28;586.87;586.87;586.87;586.87;0;;
RTSTR;RTS Total Return Index;2009-01-29;570.02;570.02;570.02;570.02;0;;
RTSTR;RTS Total Return Index;2009-01-30;574.68;574.68;574.68;574.68;0;;
RTSTR;RTS Total Return Index;2009-02-02;545.9;545.9;545.9;545.9;0;;
RTSTR;RTS Total Return Index;2009-02-03;550.29;550.29;550.29;550.29;0;;
RTSTR;RTS Total Return Index;2009-02-04;553.03;553.03;553.03;553.03;0;;
RTSTR;RTS Total Return Index;2009-02-05;551.13;551.13;551.13;551.13;0;;
RTSTR;RTS Total Return Index;2009-02-06;559.5;559.5;559.5;559.5;0;;
RTSTR;RTS Total Return Index;2009-02-09;611.3;611.3;611.3;611.3;0;;
RTSTR;RTS Total Return Index;2009-02-10;647.52;647.52;647.52;647.52;0;;
RTSTR;RTS Total Return Index;2009-02-11;666.55;666.55;666.55;666.55;0;;
RTSTR;RTS Total Return Index;2009-02-12;656.75;656.75;656.75;656.75;0;;
RTSTR;RTS Total Return Index;2009-02-13;670.45;670.45;670.45;670.45;0;;
RTSTR;RTS Total Return Index;2009-02-16;654.45;654.45;654.45;654.45;0;;
RTSTR;RTS Total Return Index;2009-02-17;592.93;592.93;592.93;592.93;0;;
RTSTR;RTS Total Return Index;2009-02-18;563.1;563.1;563.1;563.1;0;;
RTSTR;RTS Total Return Index;2009-02-19;589.9;589.9;589.9;589.9;0;;
RTSTR;RTS Total Return Index;2009-02-20;555.62;555.62;555.62;555.62;0;;
RTSTR;RTS Total Return Index;2009-02-24;563.64;563.64;563.64;563.64;0;;
RTSTR;RTS Total Return Index;2009-02-25;578.27;578.27;578.27;578.27;0;;
RTSTR;RTS Total Return Index;2009-02-26;588.42;588.42;588.42;588.42;0;;
RTSTR;RTS Total Return Index;2009-02-27;585.23;585.23;585.23;585.23;0;;
RTSTR;RTS Total Return Index;2009-03-02;579.63;579.63;579.63;579.63;0;;
RTSTR;RTS Total Return Index;2009-03-03;581.1;581.1;581.1;581.1;0;;
RTSTR;RTS Total Return Index;2009-03-04;604.88;604.88;604.88;604.88;0;;
RTSTR;RTS Total Return Index;2009-03-05;600.82;600.82;600.82;600.82;0;;
RTSTR;RTS Total Return Index;2009-03-06;619.41;619.41;619.41;619.41;0;;
RTSTR;RTS Total Return Index;2009-03-10;682.31;682.31;682.31;682.31;0;;
RTSTR;RTS Total Return Index;2009-03-11;674.44;674.44;674.44;674.44;0;;
RTSTR;RTS Total Return Index;2009-03-12;665.12;665.12;665.12;665.12;0;;
RTSTR;RTS Total Return Index;2009-03-13;701.23;701.23;701.23;701.23;0;;
RTSTR;RTS Total Return Index;2009-03-16;695.88;695.88;695.88;695.88;0;;
RTSTR;RTS Total Return Index;2009-03-17;715.26;715.26;715.26;715.26;0;;
RTSTR;RTS Total Return Index;2009-03-18;699.18;699.18;699.18;699.18;0;;
RTSTR;RTS Total Return Index;2009-03-19;746.54;746.54;746.54;746.54;0;;
RTSTR;RTS Total Return Index;2009-03-20;748.95;748.95;748.95;748.95;0;;
RTSTR;RTS Total Return Index;2009-03-23;792.21;792.21;792.21;792.21;0;;
RTSTR;RTS Total Return Index;2009-03-24;775.5;775.5;775.5;775.5;0;;
RTSTR;RTS Total Return Index;2009-03-25;796.24;796.24;796.24;796.24;0;;
RTSTR;RTS Total Return Index;2009-03-26;808.8;808.8;808.8;808.8;0;;
RTSTR;RTS Total Return Index;2009-03-27;774.98;774.98;774.98;774.98;0;;
RTSTR;RTS Total Return Index;2009-03-30;733.88;733.88;733.88;733.88;0;;
RTSTR;RTS Total Return Index;2009-03-31;741.1;741.1;741.1;741.1;0;;
RTSTR;RTS Total Return Index;2009-04-01;736.67;736.67;736.67;736.67;0;;
RTSTR;RTS Total Return Index;2009-04-02;788.71;788.71;788.71;788.71;0;;
RTSTR;RTS Total Return Index;2009-04-03;801.71;801.71;801.71;801.71;0;;
RTSTR;RTS Total Return Index;2009-04-06;804.49;804.49;804.49;804.49;0;;
RTSTR;RTS Total Return Index;2009-04-07;795.74;795.74;795.74;795.74;0;;
RTSTR;RTS Total Return Index;2009-04-08;817.35;817.35;817.35;817.35;0;;
RTSTR;RTS Total Return Index;2009-04-09;871.42;871.42;871.42;871.42;0;;
RTSTR;RTS Total Return Index;2009-04-10;878.42;878.42;878.42;878.42;0;;
RTSTR;RTS Total Return Index;2009-04-13;875.47;875.47;875.47;875.47;0;;
RTSTR;RTS Total Return Index;2009-04-14;867.89;867.89;867.89;867.89;0;;
RTSTR;RTS Total Return Index;2009-04-15;866;866;866;866;0;;
RTSTR;RTS Total Return Index;2009-04-16;880.74;880.74;880.74;880.74;0;;
RTSTR;RTS Total Return Index;2009-04-17;896.88;896.88;896.88;896.88;0;;
RTSTR;RTS Total Return Index;2009-04-20;859.95;859.95;859.95;859.95;0;;
RTSTR;RTS Total Return Index;2009-04-21;833.1;833.1;833.1;833.1;0;;
RTSTR;RTS Total Return Index;2009-04-22;843.73;843.73;843.73;843.73;0;;
RTSTR;RTS Total Return Index;2009-04-23;881.95;881.95;881.95;881.95;0;;
RTSTR;RTS Total Return Index;2009-04-24;893.46;893.46;893.46;893.46;0;;
RTSTR;RTS Total Return Index;2009-04-27;863.12;863.12;863.12;863.12;0;;
RTSTR;RTS Total Return Index;2009-04-28;842.53;842.53;842.53;842.53;0;;
RTSTR;RTS Total Return Index;2009-04-29;875.59;875.59;875.59;875.59;0;;
RTSTR;RTS Total Return Index;2009-04-30;895.03;895.03;895.03;895.03;0;;
RTSTR;RTS Total Return Index;2009-05-04;919.53;919.53;919.53;919.53;0;;
RTSTR;RTS Total Return Index;2009-05-05;936.63;936.63;936.63;936.63;0;;
RTSTR;RTS Total Return Index;2009-05-06;964.06;964.06;964.06;964.06;0;;
RTSTR;RTS Total Return Index;2009-05-07;1012.64;1012.64;1012.64;1012.64;0;;
RTSTR;RTS Total Return Index;2009-05-08;1008.3;1008.3;1008.3;1008.3;0;;
RTSTR;RTS Total Return Index;2009-05-12;1052.95;1052.95;1052.95;1052.95;0;;
RTSTR;RTS Total Return Index;2009-05-13;1018.25;1018.25;1018.25;1018.25;0;;
RTSTR;RTS Total Return Index;2009-05-14;1001.68;1001.68;1001.68;1001.68;0;;
RTSTR;RTS Total Return Index;2009-05-15;1006.15;1006.15;1006.15;1006.15;0;;
RTSTR;RTS Total Return Index;2009-05-18;1009.78;1009.78;1009.78;1009.78;0;;
RTSTR;RTS Total Return Index;2009-05-19;1041.19;1041.19;1041.19;1041.19;0;;
RTSTR;RTS Total Return Index;2009-05-20;1100.41;1100.41;1100.41;1100.41;0;;
RTSTR;RTS Total Return Index;2009-05-21;1076.1;1076.1;1076.1;1076.1;0;;
RTSTR;RTS Total Return Index;2009-05-22;1089;1089;1089;1089;0;;
RTSTR;RTS Total Return Index;2009-05-25;1093.89;1093.89;1093.89;1093.89;0;;
RTSTR;RTS Total Return Index;2009-05-26;1064.17;1064.17;1064.17;1064.17;0;;
RTSTR;RTS Total Return Index;2009-05-27;1107.72;1107.72;1107.72;1107.72;0;;
RTSTR;RTS Total Return Index;2009-05-28;1132.38;1132.38;1132.38;1132.38;0;;
RTSTR;RTS Total Return Index;2009-05-29;1168.76;1168.76;1168.76;1168.76;0;;
RTSTR;RTS Total Return Index;2009-06-01;1254.55;1254.55;1254.55;1254.55;0;;
RTSTR;RTS Total Return Index;2009-06-02;1268.67;1268.67;1268.67;1268.67;0;;
RTSTR;RTS Total Return Index;2009-06-03;1211.73;1211.73;1211.73;1211.73;0;;
RTSTR;RTS Total Return Index;2009-06-04;1191.48;1191.48;1191.48;1191.48;0;;
RTSTR;RTS Total Return Index;2009-06-05;1235.78;1235.78;1235.78;1235.78;0;;
RTSTR;RTS Total Return Index;2009-06-08;1178.53;1178.53;1178.53;1178.53;0;;
RTSTR;RTS Total Return Index;2009-06-09;1187.8;1187.8;1187.8;1187.8;0;;
RTSTR;RTS Total Return Index;2009-06-10;1205.52;1205.52;1205.52;1205.52;0;;
RTSTR;RTS Total Return Index;2009-06-11;1211.9;1211.9;1211.9;1211.9;0;;
RTSTR;RTS Total Return Index;2009-06-15;1158.08;1158.08;1158.08;1158.08;0;;
RTSTR;RTS Total Return Index;2009-06-16;1163.48;1163.48;1163.48;1163.48;0;;
RTSTR;RTS Total Return Index;2009-06-17;1116.41;1116.41;1116.41;1116.41;0;;
RTSTR;RTS Total Return Index;2009-06-18;1072.62;1072.62;1072.62;1072.62;0;;
RTSTR;RTS Total Return Index;2009-06-19;1087.35;1087.35;1087.35;1087.35;0;;
RTSTR;RTS Total Return Index;2009-06-22;1033.23;1033.23;1033.23;1033.23;0;;
RTSTR;RTS Total Return Index;2009-06-23;1002.8;1002.8;1002.8;1002.8;0;;
RTSTR;RTS Total Return Index;2009-06-24;1031.23;1031.23;1031.23;1031.23;0;;
RTSTR;RTS Total Return Index;2009-06-25;1018.69;1018.69;1018.69;1018.69;0;;
RTSTR;RTS Total Return Index;2009-06-26;1027.22;1027.22;1027.22;1027.22;0;;
RTSTR;RTS Total Return Index;2009-06-29;1022.93;1022.93;1022.93;1022.93;0;;
RTSTR;RTS Total Return Index;2009-06-30;1061.58;1061.58;1061.58;1061.58;0;;
RTSTR;RTS Total Return Index;2009-07-01;1051.82;1051.82;1051.82;1051.82;0;;
RTSTR;RTS Total Return Index;2009-07-02;1033.01;1033.01;1033.01;1033.01;0;;
RTSTR;RTS Total Return Index;2009-07-03;1022.02;1022.02;1022.02;1022.02;0;;
RTSTR;RTS Total Return Index;2009-07-06;991.05;991.05;991.05;991.05;0;;
RTSTR;RTS Total Return Index;2009-07-07;993.92;993.92;993.92;993.92;0;;
RTSTR;RTS Total Return Index;2009-07-08;956.98;956.98;956.98;956.98;0;;
RTSTR;RTS Total Return Index;2009-07-09;951.79;951.79;951.79;951.79;0;;
RTSTR;RTS Total Return Index;2009-07-10;898.32;898.32;898.32;898.32;0;;
RTSTR;RTS Total Return Index;2009-07-13;898.73;898.73;898.73;898.73;0;;
RTSTR;RTS Total Return Index;2009-07-14;932.01;932.01;932.01;932.01;0;;
RTSTR;RTS Total Return Index;2009-07-15;954.92;954.92;954.92;954.92;0;;
RTSTR;RTS Total Return Index;2009-07-16;971.46;971.46;971.46;971.46;0;;
RTSTR;RTS Total Return Index;2009-07-17;994.88;994.88;994.88;994.88;0;;
RTSTR;RTS Total Return Index;2009-07-20;1045.76;1045.76;1045.76;1045.76;0;;
RTSTR;RTS Total Return Index;2009-07-21;1062.3;1062.3;1062.3;1062.3;0;;
RTSTR;RTS Total Return Index;2009-07-22;1035.81;1035.81;1035.81;1035.81;0;;
RTSTR;RTS Total Return Index;2009-07-23;1049.69;1049.69;1049.69;1049.69;0;;
RTSTR;RTS Total Return Index;2009-07-24;1089.39;1089.39;1089.39;1089.39;0;;
RTSTR;RTS Total Return Index;2009-07-27;1118.19;1118.19;1118.19;1118.19;0;;
RTSTR;RTS Total Return Index;2009-07-28;1079.6;1079.6;1079.6;1079.6;0;;
RTSTR;RTS Total Return Index;2009-07-29;1049.4;1049.4;1049.4;1049.4;0;;
RTSTR;RTS Total Return Index;2009-07-30;1079.06;1079.06;1079.06;1079.06;0;;
RTSTR;RTS Total Return Index;2009-07-31;1096.49;1096.49;1096.49;1096.49;0;;
RTSTR;RTS Total Return Index;2009-08-03;1150.92;1150.92;1150.92;1150.92;0;;
RTSTR;RTS Total Return Index;2009-08-04;1157.94;1157.94;1157.94;1157.94;0;;
RTSTR;RTS Total Return Index;2009-08-05;1179.24;1179.24;1179.24;1179.24;0;;
RTSTR;RTS Total Return Index;2009-08-06;1167.96;1167.96;1167.96;1167.96;0;;
RTSTR;RTS Total Return Index;2009-08-07;1163.96;1163.96;1163.96;1163.96;0;;
RTSTR;RTS Total Return Index;2009-08-10;1147.86;1147.86;1147.86;1147.86;0;;
RTSTR;RTS Total Return Index;2009-08-11;1114;1114;1114;1114;0;;
RTSTR;RTS Total Return Index;2009-08-12;1104.73;1104.73;1104.73;1104.73;0;;
RTSTR;RTS Total Return Index;2009-08-13;1136.47;1136.47;1136.47;1136.47;0;;
RTSTR;RTS Total Return Index;2009-08-14;1142.23;1142.23;1142.23;1142.23;0;;
RTSTR;RTS Total Return Index;2009-08-17;1083.88;1083.88;1083.88;1083.88;0;;
RTSTR;RTS Total Return Index;2009-08-18;1079.3;1079.3;1079.3;1079.3;0;;
RTSTR;RTS Total Return Index;2009-08-19;1070.73;1070.73;1070.73;1070.73;0;;
RTSTR;RTS Total Return Index;2009-08-20;1097.6;1097.6;1097.6;1097.6;0;;
RTSTR;RTS Total Return Index;2009-08-21;1132.02;1132.02;1132.02;1132.02;0;;
RTSTR;RTS Total Return Index;2009-08-24;1178.96;1178.96;1178.96;1178.96;0;;
RTSTR;RTS Total Return Index;2009-08-25;1188.68;1188.68;1188.68;1188.68;0;;
RTSTR;RTS Total Return Index;2009-08-26;1155.31;1155.31;1155.31;1155.31;0;;
RTSTR;RTS Total Return Index;2009-08-27;1153.68;1153.68;1153.68;1153.68;0;;
RTSTR;RTS Total Return Index;2009-08-28;1174.36;1174.36;1174.36;1174.36;0;;
RTSTR;RTS Total Return Index;2009-08-31;1149.65;1149.65;1149.65;1149.65;0;;
RTSTR;RTS Total Return Index;2009-09-01;1157.29;1157.29;1157.29;1157.29;0;;
RTSTR;RTS Total Return Index;2009-09-02;1135.24;1135.24;1135.24;1135.24;0;;
RTSTR;RTS Total Return Index;2009-09-03;1157.75;1157.75;1157.75;1157.75;0;;
RTSTR;RTS Total Return Index;2009-09-04;1146.46;1146.46;1146.46;1146.46;0;;
RTSTR;RTS Total Return Index;2009-09-07;1178.22;1178.22;1178.22;1178.22;0;;
RTSTR;RTS Total Return Index;2009-09-08;1224.46;1224.46;1224.46;1224.46;0;;
RTSTR;RTS Total Return Index;2009-09-09;1250.18;1250.18;1250.18;1250.18;0;;
RTSTR;RTS Total Return Index;2009-09-10;1254.45;1254.45;1254.45;1254.45;0;;
RTSTR;RTS Total Return Index;2009-09-11;1289.8;1289.8;1289.8;1289.8;0;;
RTSTR;RTS Total Return Index;2009-09-14;1287.28;1287.28;1287.28;1287.28;0;;
RTSTR;RTS Total Return Index;2009-09-15;1319.74;1319.74;1319.74;1319.74;0;;
RTSTR;RTS Total Return Index;2009-09-16;1343.98;1343.98;1343.98;1343.98;0;;
RTSTR;RTS Total Return Index;2009-09-17;1327.37;1327.37;1327.37;1327.37;0;;
RTSTR;RTS Total Return Index;2009-09-18;1342.63;1342.63;1342.63;1342.63;0;;
RTSTR;RTS Total Return Index;2009-09-21;1304.91;1304.91;1304.91;1304.91;0;;
RTSTR;RTS Total Return Index;2009-09-22;1346.49;1346.49;1346.49;1346.49;0;;
RTSTR;RTS Total Return Index;2009-09-23;1352.06;1352.06;1352.06;1352.06;0;;
RTSTR;RTS Total Return Index;2009-09-24;1339.04;1339.04;1339.04;1339.04;0;;
RTSTR;RTS Total Return Index;2009-09-25;1320.78;1320.78;1320.78;1320.78;0;;
RTSTR;RTS Total Return Index;2009-09-28;1346.04;1346.04;1346.04;1346.04;0;;
RTSTR;RTS Total Return Index;2009-09-29;1358.8;1358.8;1358.8;1358.8;0;;
RTSTR;RTS Total Return Index;2009-09-30;1352.29;1352.29;1352.29;1352.29;0;;
RTSTR;RTS Total Return Index;2009-10-01;1365.58;1365.58;1365.58;1365.58;0;;
RTSTR;RTS Total Return Index;2009-10-02;1320.25;1320.25;1320.25;1320.25;0;;
RTSTR;RTS Total Return Index;2009-10-05;1322.83;1322.83;1322.83;1322.83;0;;
RTSTR;RTS Total Return Index;2009-10-06;1369.65;1369.65;1369.65;1369.65;0;;
RTSTR;RTS Total Return Index;2009-10-07;1387.7;1387.7;1387.7;1387.7;0;;
RTSTR;RTS Total Return Index;2009-10-08;1438.97;1438.97;1438.97;1438.97;0;;
RTSTR;RTS Total Return Index;2009-10-09;1479.04;1479.04;1479.04;1479.04;0;;
RTSTR;RTS Total Return Index;2009-10-12;1539.35;1539.35;1539.35;1539.35;0;;
RTSTR;RTS Total Return Index;2009-10-13;1509.12;1509.12;1509.12;1509.12;0;;
RTSTR;RTS Total Return Index;2009-10-14;1553.56;1553.56;1553.56;1553.56;0;;
RTSTR;RTS Total Return Index;2009-10-15;1546.13;1546.13;1546.13;1546.13;0;;
RTSTR;RTS Total Return Index;2009-10-16;1518.46;1518.46;1518.46;1518.46;0;;
RTSTR;RTS Total Return Index;2009-10-19;1545.07;1545.07;1545.07;1545.07;0;;
RTSTR;RTS Total Return Index;2009-10-20;1558.84;1558.84;1558.84;1558.84;0;;
RTSTR;RTS Total Return Index;2009-10-21;1559.38;1559.38;1559.38;1559.38;0;;
RTSTR;RTS Total Return Index;2009-10-22;1561.21;1561.21;1561.21;1561.21;0;;
RTSTR;RTS Total Return Index;2009-10-23;1575.18;1575.18;1575.18;1575.18;0;;
RTSTR;RTS Total Return Index;2009-10-26;1591.09;1591.09;1591.09;1591.09;0;;
RTSTR;RTS Total Return Index;2009-10-27;1532.05;1532.05;1532.05;1532.05;0;;
RTSTR;RTS Total Return Index;2009-10-28;1475.44;1475.44;1475.44;1475.44;0;;
RTSTR;RTS Total Return Index;2009-10-29;1484.48;1484.48;1484.48;1484.48;0;;
RTSTR;RTS Total Return Index;2009-10-30;1453.66;1453.66;1453.66;1453.66;0;;
RTSTR;RTS Total Return Index;2009-11-02;1462.85;1462.85;1462.85;1462.85;0;;
RTSTR;RTS Total Return Index;2009-11-03;1406.85;1406.85;1406.85;1406.85;0;;
RTSTR;RTS Total Return Index;2009-11-05;1453.96;1453.96;1453.96;1453.96;0;;
RTSTR;RTS Total Return Index;2009-11-06;1441.8;1441.8;1441.8;1441.8;0;;
RTSTR;RTS Total Return Index;2009-11-09;1517.44;1517.44;1517.44;1517.44;0;;
RTSTR;RTS Total Return Index;2009-11-10;1548.99;1548.99;1548.99;1548.99;0;;
RTSTR;RTS Total Return Index;2009-11-11;1546.27;1546.27;1546.27;1546.27;0;;
RTSTR;RTS Total Return Index;2009-11-12;1536.45;1536.45;1536.45;1536.45;0;;
RTSTR;RTS Total Return Index;2009-11-13;1530.14;1530.14;1530.14;1530.14;0;;
RTSTR;RTS Total Return Index;2009-11-16;1597.33;1597.33;1597.33;1597.33;0;;
RTSTR;RTS Total Return Index;2009-11-17;1587.57;1587.57;1587.57;1587.57;0;;
RTSTR;RTS Total Return Index;2009-11-18;1602.51;1602.51;1602.51;1602.51;0;;
RTSTR;RTS Total Return Index;2009-11-19;1564.32;1564.32;1564.32;1564.32;0;;
RTSTR;RTS Total Return Index;2009-11-20;1548.41;1548.41;1548.41;1548.41;0;;
RTSTR;RTS Total Return Index;2009-11-23;1581.11;1581.11;1581.11;1581.11;0;;
RTSTR;RTS Total Return Index;2009-11-24;1560.05;1560.05;1560.05;1560.05;0;;
RTSTR;RTS Total Return Index;2009-11-25;1538.83;1538.83;1538.83;1538.83;0;;
RTSTR;RTS Total Return Index;2009-11-26;1473.4;1473.4;1473.4;1473.4;0;;
RTSTR;RTS Total Return Index;2009-11-27;1476.36;1476.36;1476.36;1476.36;0;;
RTSTR;RTS Total Return Index;2009-11-30;1482.11;1482.11;1482.11;1482.11;0;;
RTSTR;RTS Total Return Index;2009-12-01;1526.7;1526.7;1526.7;1526.7;0;;
RTSTR;RTS Total Return Index;2009-12-02;1526.36;1526.36;1526.36;1526.36;0;;
RTSTR;RTS Total Return Index;2009-12-03;1519.18;1519.18;1519.18;1519.18;0;;
RTSTR;RTS Total Return Index;2009-12-04;1538.38;1538.38;1538.38;1538.38;0;;
RTSTR;RTS Total Return Index;2009-12-07;1497.97;1497.97;1497.97;1497.97;0;;
RTSTR;RTS Total Return Index;2009-12-08;1458.72;1458.72;1458.72;1458.72;0;;
RTSTR;RTS Total Return Index;2009-12-09;1454.07;1454.07;1454.07;1454.07;0;;
RTSTR;RTS Total Return Index;2009-12-10;1457.37;1457.37;1457.37;1457.37;0;;
RTSTR;RTS Total Return Index;2009-12-11;1472.87;1472.87;1472.87;1472.87;0;;
RTSTR;RTS Total Return Index;2009-12-14;1489.82;1489.82;1489.82;1489.82;0;;
RTSTR;RTS Total Return Index;2009-12-15;1505.42;1505.42;1505.42;1505.42;0;;
RTSTR;RTS Total Return Index;2009-12-16;1562.24;1562.24;1562.24;1562.24;0;;
RTSTR;RTS Total Return Index;2009-12-17;1510.37;1510.37;1510.37;1510.37;0;;
RTSTR;RTS Total Return Index;2009-12-18;1520.41;1520.41;1520.41;1520.41;0;;
RTSTR;RTS Total Return Index;2009-12-21;1536.83;1536.83;1536.83;1536.83;0;;
RTSTR;RTS Total Return Index;2009-12-22;1527.95;1527.95;1527.95;1527.95;0;;
RTSTR;RTS Total Return Index;2009-12-23;1546.69;1546.69;1546.69;1546.69;0;;
RTSTR;RTS Total Return Index;2009-12-24;1556.4;1556.4;1556.4;1556.4;0;;
RTSTR;RTS Total Return Index;2009-12-25;1563.56;1563.56;1563.56;1563.56;0;;
RTSTR;RTS Total Return Index;2009-12-28;1565.02;1565.02;1565.02;1565.02;0;;
RTSTR;RTS Total Return Index;2009-12-29;1558.09;1558.09;1558.09;1558.09;0;;
RTSTR;RTS Total Return Index;2009-12-30;1538.42;1538.42;1538.42;1538.42;0;;
RTSTR;RTS Total Return Index;2009-12-31;1566.21;1566.21;1566.21;1566.21;0;;
RTSTR;RTS Total Return Index;2010-01-11;1683.79;1683.79;1683.79;1683.79;0;;
RTSTR;RTS Total Return Index;2010-01-12;1665.06;1665.06;1665.06;1665.06;0;;
RTSTR;RTS Total Return Index;2010-01-13;1667.93;1667.93;1667.93;1667.93;0;;
RTSTR;RTS Total Return Index;2010-01-14;1693.39;1693.39;1693.39;1693.39;0;;
RTSTR;RTS Total Return Index;2010-01-15;1690.5;1690.5;1690.5;1690.5;0;;
RTSTR;RTS Total Return Index;2010-01-18;1714.18;1714.18;1714.18;1714.18;0;;
RTSTR;RTS Total Return Index;2010-01-19;1713.73;1713.73;1713.73;1713.73;0;;
RTSTR;RTS Total Return Index;2010-01-20;1688.03;1688.03;1688.03;1688.03;0;;
RTSTR;RTS Total Return Index;2010-01-21;1659.11;1659.11;1659.11;1659.11;0;;
RTSTR;RTS Total Return Index;2010-01-22;1614.84;1614.84;1614.84;1614.84;0;;
RTSTR;RTS Total Return Index;2010-01-25;1611;1611;1611;1611;0;;
RTSTR;RTS Total Return Index;2010-01-26;1565.91;1565.91;1565.91;1565.91;0;;
RTSTR;RTS Total Return Index;2010-01-27;1570.2;1570.2;1570.2;1570.2;0;;
RTSTR;RTS Total Return Index;2010-01-28;1586.21;1586.21;1586.21;1586.21;0;;
RTSTR;RTS Total Return Index;2010-01-29;1600.14;1600.14;1600.14;1600.14;0;;
RTSTR;RTS Total Return Index;2010-02-01;1596.86;1596.86;1596.86;1596.86;0;;
RTSTR;RTS Total Return Index;2010-02-02;1627.22;1627.22;1627.22;1627.22;0;;
RTSTR;RTS Total Return Index;2010-02-03;1636.34;1636.34;1636.34;1636.34;0;;
RTSTR;RTS Total Return Index;2010-02-04;1588.41;1588.41;1588.41;1588.41;0;;
RTSTR;RTS Total Return Index;2010-02-05;1532.1;1532.1;1532.1;1532.1;0;;
RTSTR;RTS Total Return Index;2010-02-08;1493.23;1493.23;1493.23;1493.23;0;;
RTSTR;RTS Total Return Index;2010-02-09;1509.49;1509.49;1509.49;1509.49;0;;
RTSTR;RTS Total Return Index;2010-02-10;1506.01;1506.01;1506.01;1506.01;0;;
RTSTR;RTS Total Return Index;2010-02-11;1511.25;1511.25;1511.25;1511.25;0;;
RTSTR;RTS Total Return Index;2010-02-12;1480.73;1480.73;1480.73;1480.73;0;;
RTSTR;RTS Total Return Index;2010-02-15;1493.93;1493.93;1493.93;1493.93;0;;
RTSTR;RTS Total Return Index;2010-02-16;1539.72;1539.72;1539.72;1539.72;0;;
RTSTR;RTS Total Return Index;2010-02-17;1543.85;1543.85;1543.85;1543.85;0;;
RTSTR;RTS Total Return Index;2010-02-18;1531.78;1531.78;1531.78;1531.78;0;;
RTSTR;RTS Total Return Index;2010-02-19;1545.11;1545.11;1545.11;1545.11;0;;
RTSTR;RTS Total Return Index;2010-02-24;1521.61;1521.61;1521.61;1521.61;0;;
RTSTR;RTS Total Return Index;2010-02-25;1490.81;1490.81;1490.81;1490.81;0;;
RTSTR;RTS Total Return Index;2010-02-26;1509.42;1509.42;1509.42;1509.42;0;;
RTSTR;RTS Total Return Index;2010-02-27;1531.78;1531.78;1531.78;1531.78;0;;
